userNum,nickname,gameId,seasonId,gameRank,character,weapon,itemWeapon,itemChest,itemHead,itemArm,itemLeg,Trait_Main1,Trait_Main2,Trait_Sub1,Trait_Sub2,TeamKill,Kill,Death,Assist,Dmg_Player,Dmg_Monster
359207,티에,46723044,0,6,Piolo,Nunchaku,The_Smiting_Dragon,The_Revenant,Imperial_Burgonet,Tindalos_Monarch,Steel_Knee_Pads,Embolden,Cavalcade,Open_Wounds,R_echarger,11,6,3,4,10146,39662
359021,깐간도리,46723044,0,6,Markus,Axe,Axe_of_Pangu,Guardian_Suit,Tactical_OPS_Helmet,Music_Box,Hiking_Boots,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,11,1,3,7,13024,30959
301952,배스낚시,46723044,0,6,Hart,Guitar,The_Wall,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,11,4,2,5,21858,71104
131295,HalcyonDream,46723044,0,8,Lenore,Guitar,Purple_Haze,Cardinal_Robes,Imperial_Crown,Dragon_Scale,Straitjacket_Sneakers,Stopping_Power,Power_Crescendo,Coin_Toss,Penny_Pincher,4,1,5,2,18108,32623
125387,아르다스킨출시좀,46723044,0,5,Vanya,Arcana,The_Empress,Holy_Orders,Astronaut's_Helmet,Tindalos_Band,Red_Shoes,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,9,2,5,7,22998,46337
120475,밀랍칠한깎인구리,46723044,0,5,Barbara,Pistol,Elegance,Holy_Orders,Imperial_Crown,Veritas_Lux_Mea,Killer_Heels,Coin_Toss,Penny_Pincher,Open_Wounds,R_echarger,9,2,1,4,21870,49335
5490535,DefenseAttorney,46752052,0,4,Rio,Bow,Twinbow,Optical_Camouflage_Suit,Crystal_Tiara,Vital_Sign_Sensor,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,8,0,3,3,5692,11819
5486440,Zikozu,46752052,0,1,Arda,Arcana,The_Death_-_Crimson,Blood_Cloak,Fencing_Mask,Tindalos_Monarch,Legs_of_Steel,Endorphin,Contempt_for_the_Weak,Unwavering_Mentality,Steadfast,17,3,0,9,10722,43709
5484850,Flower10,46752052,0,3,Eleven,Hammer,Leviathan,Black_Flame_Dragon,Helm_of_Banneret,Burnished_Aegis,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,10,0,1,8,3527,14631
5418674,myraspberry,46752052,0,3,Vanya,Arcana,The_Empress,Commander's_Armor,Fencing_Mask,Tindalos_Monarch,Legs_of_Steel,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,10,2,1,4,5242,13862
5392086,Maranbartus,46752052,0,6,Aya,Pistol,Magnum-Boa,Commander's_Armor,Imperial_Burgonet,Bracelet_of_Skadi,Delta_Red,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,3,0,2,1,9044,15373
4943300,Kamina,46752052,0,5,Haze,Assault_Rifle,Gold_Rush,Commander's_Armor,Imperial_Burgonet,Nightmare_Nails,Delta_Red,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,3,2,3,1,17638,95141
4411297,Jesinsky,46752052,0,4,Vanya,Arcana,The_Empress,Commander's_Armor,Vigilante,Tindalos_Band,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,8,2,2,4,14736,39302
4082217,Stoan,46752052,0,6,Debi_&_Marlene,Two-handed_Sword,Excalibur,EOD_Suit,Helm_of_Banneret,Music_Box,Mythril_Boots,Frenzy,Anima_Reaper,Open_Wounds,Overwatch,3,2,4,0,4906,26482
2622931,Steben,46752052,0,5,Chiara,Rapier,Eye_of_Argos,High_Priest_Robes,Imperial_Burgonet,Tindalos_Monarch,Steel_Knee_Pads,Thrill_of_the_Hunt,Penny_Pincher,Embolden,Cavalcade,3,1,3,0,8142,49355
2622923,sweetjd,46752052,0,5,Li Dailin,Glove,One_Inch_Punch,Optical_Camouflage_Suit,Mask,Creed_of_the_Knight,Bucephalus,Unwavering_Mentality,Cavalcade,Stopping_Power,R_echarger,3,0,2,0,2245,14267
2468256,Ricerolls,46752052,0,6,Magnus,Hammer,Hammer_of_Dagda,Crusader_Armor,Mythril_Helm,Sword_Stopper,Tachyon_Brace,Painkiller,Dine_n'_Dash,Stopping_Power,R_echarger,3,1,4,0,9656,10350
2322413,AtF,46752052,0,1,Alonso,Glove,Iron_Fist,Ghost_Bride's_Dress,Bunny_Hat,Burnished_Aegis,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,17,4,1,10,13004,25225
2322028,OvanKyouma,46752052,0,1,Tsubame,Shuriken,Petal_Torrent,Burgundy_47,Blood_Crown,Bloodripper,Gladiator,Dismantle_Goliath,Anima_Reaper,Unwavering_Mentality,Cavalcade,17,10,0,5,17564,81905
1838010,YuukoKanoe,46752052,0,2,Hyejin,Bow,Failnaught_-_Dawn,Blood_Cloak,Persona,Dragon_Scale,Glacial_Shoes,Thorn_Shackles,Penny_Pincher,Open_Wounds,Power_Crescendo,11,6,4,4,22857,63980
1837498,ArcadiaHaze,46752052,0,2,Justyna,Crossbow,Phantom_Bolt,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Open_Wounds,Power_Crescendo,Coin_Toss,Penny_Pincher,11,5,4,4,18482,46765
1274024,天堂天彦,46752052,0,4,Abigail,Axe,Nephleon,Commander's_Armor,Imperial_Crown,Corrupting_Touch,Glacial_Shoes,Stopping_Power,Overwatch,Embolden,Cavalcade,8,6,1,1,9770,36031
123386,Jeex,46752052,0,2,Li Dailin,Glove,Blue_3,Tactical_Armor,Laurel_Wreath,Mythril_Armband,Alexander,Endorphin,Contempt_for_the_Weak,Unwavering_Mentality,Steadfast,11,0,3,3,4459,46723
107719,lYami,46752052,0,3,Rio,Bow,Failnaught_-_Crimson,Ghillie_Suit,The_Star_of_the_Wilds,Radar,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,10,8,1,2,18337,99803
5420568,영원함,46733258,31,1,Laura,Whip,Ouranos,Holy_Orders,Cyberstalker,Tellurian_Timepiece,Rose_Steps,Unwavering_Mentality,Cavalcade,Coin_Toss,Penny_Pincher,18,6,1,10,14715,96718
5264482,MEST2,46733258,31,5,Luke,Bat,Statue_of_Soteria,Omertà,Tactical_OPS_Helmet,Plasma_Arc,Blade_Boots,Embolden,Cavalcade,Frenzy,Anima_Reaper,9,2,3,5,8172,53109
5092148,ChiYukino,46733258,31,6,Katja,Sniper_Rifle,Polaris,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,7,3,5,1,9086,41939
5026699,CHAUMET,46733258,31,2,Isol,Assault_Rifle,Hellfire_-_Crimson,Burgundy_47,The_Star_of_the_Wilds,Radar,Eldian_Boots,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,16,5,4,11,24273,49722
4949918,따라랏쥐,46733258,31,6,Hisui,Two-handed_Sword,Aurora_Longsword,Áo_Dài,Welding_Helmet,Plasma_Arc,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,7,2,3,2,13636,53705
4270505,모카먹는수달,46733258,31,4,Leni,Pistol,Elegance,Elf_Dress,Imperial_Crown,Claddagh_Ring,Delta_Red,Thorn_Shackles,Penny_Pincher,Circular_System,R_echarger,5,0,2,4,4548,22665
4160441,ずっと真夜中でい,46733258,31,3,Bianca,Arcana,The_Moon,Holy_Orders,Sultan's_Turban,Dragon_Scale,Killer_Heels,Coin_Toss,Penny_Pincher,Open_Wounds,R_echarger,19,4,3,11,16769,38193
3976886,ShinozaHiro,46733258,31,7,Katja,Sniper_Rifle,Polaris,Optical_Camouflage_Suit,Crystal_Tiara,Dice_of_Destiny,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,6,2,5,2,11159,40199
3800009,automatavivy,46733258,31,1,Lenore,Guitar,Heaven's_Door,Blood_Cloak,Persona,Tindalos_Monarch,Glacial_Shoes,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,18,5,0,10,19426,78685
3689031,我只玩双子,46733258,31,8,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Turnout_Coat,Helm_of_Banneret,Laced_Quiver,Mythril_Boots,Frenzy,Carnivore,Painkiller,Dine_n'_Dash,6,3,2,1,7051,16047
3526750,shun12,46733258,31,3,Abigail,Axe,Scythe,The_Revenant,Sultan's_Turban,Dragon_Scale,Delta_Red,Stopping_Power,Overwatch,Embolden,Cavalcade,19,4,2,10,23425,70276
3137004,막강돌,46733258,31,6,Jan,Glove,Obsidian_Jitte,Holy_Orders,Racing_Helmet,Sports_Watch,Wild_Walkers,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,7,2,5,4,9061,35599
2966062,나는하늘에서겠다,46733258,31,3,Karla,Crossbow,Poisoned_Crossbow,Holy_Orders,Racing_Helmet,Tellurian_Timepiece,Gladiator,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,19,11,2,5,30698,73825
2630865,너희엄마정글왕,46733258,31,8,Adriana,Throw,Ruthenium_Marble,Blood_Cloak,Imperial_Burgonet,Tindalos_Band,Delta_Red,Open_Wounds,R_echarger,Dismantle_Goliath,Anima_Reaper,6,1,3,5,14024,14957
1530584,DQuixote,46733258,31,7,Emma,Shuriken,Fuhma_Shuriken,Blood_Cloak,Imperial_Burgonet,Corrupting_Touch,SCV,Circular_System,R_echarger,Dismantle_Goliath,Anima_Reaper,6,1,5,4,8571,36677
1075457,함박아,46733258,31,4,Magnus,Hammer,Monkey_King_Bar,Specter,Blaster_Helmet,Mythril_Armband,Bucephalus,Contempt_for_the_Weak,Anima_Reaper,Thorn_Shackles,Penny_Pincher,5,5,5,0,16238,64821
871502,HermannDichter,46733258,31,1,Vanya,Arcana,The_Empress,Holy_Orders,Chinese_Opera_Mask,Tindalos_Monarch,Legs_of_Steel,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,18,7,1,9,20593,101390
722206,하루하루루,46733258,31,8,Isol,Assault_Rifle,Agni,Optical_Camouflage_Suit,Cowboy_Hat,Vital_Sign_Sensor,Gladiator,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,6,2,4,1,8497,20070
705993,불어터진망개떡,46733258,31,7,Eleven,Hammer,Hammer_of_Dagda,Ghost_Bride's_Dress,Helm_of_Banneret,Sword_Stopper,Tachyon_Brace,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,6,3,4,3,4915,10235
486401,유재민,46733258,31,5,Aya,Pistol,Stampede,Kabana,Persona,Bracelet_of_Skadi,Tachyon_Brace,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,9,2,4,5,8951,41381
381615,제갈춘식,46733258,31,5,Jackie,Dagger,Axe_of_Pangu,Tactical_Armor,Blaster_Helmet,Chain_of_Thorns,Feather_Boots,Embolden,Dine_n'_Dash,Contempt_for_the_Weak,Carnivore,9,5,3,3,9610,29498
345263,황근출해병,46733258,31,4,Nicky,Glove,Iron_Fist,Elegant_Gown,Astronaut's_Helmet,Veritas_Lux_Mea,Wild_Walkers,Unwavering_Mentality,Steadfast,Stopping_Power,Overwatch,5,0,5,2,10612,31782
311502,SpinFirst,46733258,31,2,Cathy,Dagger,Thanatos,The_Revenant,Cyberstalker,Tindalos_Monarch,Rose_Steps,Unwavering_Mentality,Dine_n'_Dash,Camping_Guide,Penny_Pincher,16,6,3,8,15184,73955
5864,maegue,46733258,31,2,Garnet,Bat,Magic_Stick,Blazing_Dress,Crusader_Helmet,Mythril_Shield,Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,16,5,3,10,9952,42126
5428107,XtremeSkillX,46706668,31,5,Lenore,Guitar,Heaven's_Door,Elegant_Gown,Sultan's_Turban,Tindalos_Band,Glacial_Shoes,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,1,0,2,0,5241,77557
5167577,ReAPeRr,46706668,31,1,Hisui,Two-handed_Sword,Monohoshizao,Áo_Dài,Blaster_Helmet,Mythril_Quiver,Blade_Boots,Contempt_for_the_Weak,Carnivore,Unwavering_Mentality,Dine_n'_Dash,24,4,2,16,20468,43223
4889595,khepri,46706668,31,2,Nathapon,Camera,Ultraviolet,Queen_of_Hearts,Cyberstalker,Pharaoh's_Artifact,Straitjacket_Sneakers,Painkiller,Cavalcade,Stopping_Power,Overwatch,16,4,1,11,18907,89576
4781346,쉽덕,46706668,31,6,Katja,Sniper_Rifle,Polaris,Optical_Camouflage_Suit,Crystal_Tiara,Dice_of_Destiny,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,3,2,2,1,17160,47269
4457069,adolfdrippler,46706668,31,2,Rio,Bow,Failnaught,Burgundy_47,Legatus,Radar,Red_Shoes,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,16,7,2,7,21653,110164
4135608,phantomyth13,46706668,31,5,Celine,Throw,Astrapē,Inquisitor,Persona,Draupnir,Killer_Heels,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,1,0,2,1,4156,56352
3935404,FairyGuapMother,46706668,31,2,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Commander_Headset,Prominence,Wild_Walkers,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,16,5,1,11,12278,17245
3823571,姫女子,46706668,31,1,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Commander_Headset,Moonlight_Pendant,Wild_Walkers,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,24,10,4,14,45261,60987
3699491,Loli,46706668,31,4,Leni,Pistol,Elegance,Doctor's_Gown,Commander_Headset,Nightingale,Delta_Red,Thorn_Shackles,Penny_Pincher,Circular_System,R_echarger,3,1,4,2,4600,16229
3626013,IURII,46706668,31,6,Vanya,Arcana,The_Empress,Cardinal_Robes,Astronaut's_Helmet,Tindalos_Monarch,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,3,1,3,2,11418,19594
3462857,soa27,46706668,31,7,Justyna,Crossbow,Poisoned_Crossbow,Blood_Cloak,Imperial_Burgonet,Corrupting_Touch,Glacial_Shoes,Open_Wounds,Power_Crescendo,Coin_Toss,Penny_Pincher,5,2,2,3,11394,51677
3301522,Ess,46706668,31,4,Hart,Guitar,Free_Bird,Optical_Camouflage_Suit,Blaster_Helmet,Dice_of_Destiny,Bucephalus,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,3,0,3,2,8306,31771
3207465,Emergedboomdog,46706668,31,7,Jackie,Dagger,Spring_and_Autumn,Changpao,Cowboy_Hat,Mythril_Armband,Racing_Boots,Unwavering_Mentality,Dine_n'_Dash,Coin_Toss,Penny_Pincher,5,2,1,3,7232,22194
2718308,Lullay,46706668,31,6,Charlotte,Arcana,Temperance,Cardinal_Robes,Imperial_Burgonet,Claddagh_Ring,Delta_Red,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,3,0,1,3,2999,6686
2218808,KinryuFlame,46706668,31,5,Darko,Bat,Monkey_King_Bar,Spectral_Jacket,Virtuous_Outlaw,Helix,Hiking_Boots,Circular_System,Overwatch,Embolden,Dine_n'_Dash,1,1,3,0,4418,29226
2104083,Neighbor,46706668,31,8,Justyna,Crossbow,Phantom_Bolt,Commander's_Armor,Imperial_Burgonet,Tindalos_Band,Iron_Maiden,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,0,0,3,0,3252,24982
2091255,Cease,46706668,31,8,Sua,Hammer,Fang_Mace,Cardinal_Robes,Imperial_Burgonet,Tindalos_Band,Delta_Red,Open_Wounds,Overwatch,Dismantle_Goliath,Endorphin,0,0,2,0,3642,30467
1964694,GoddessRaikou,46706668,31,3,Mai,Whip,Thunder_Whip,Blazing_Dress,Crusader_Helmet,Sword_Stopper,EOD_Boots,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,14,2,3,9,9993,48377
1405842,0Musketeer,46706668,31,4,Nicky,Glove,Iron_Fist,Elegant_Gown,Motorcycle_Helmet,Sports_Watch,Wild_Walkers,Circular_System,R_echarger,Frenzy,Carnivore,3,2,5,1,12442,29286
1262774,seokga,46706668,31,3,Shoichi,Dagger,Scarlet_Dagger,Couturier,Sultan's_Turban,Pharaoh's_Artifact,Killer_Heels,Frenzy,Anima_Reaper,Unwavering_Mentality,Cavalcade,14,11,3,3,28340,109911
481878,TokenOfChoice,46706668,31,7,Darko,Bat,Monkey_King_Bar,EOD_Suit,Welding_Helmet,Creed_of_the_Knight,Stellar_Steps,Circular_System,Overwatch,Embolden,Cavalcade,5,1,2,3,5536,35211
334865,t3n7,46706668,31,3,Hyunwoo,Glove,Obsidian_Jitte,Inquisitor,Sultan's_Turban,Dragon_Scale,Mirage_Lace-Ups,Stopping_Power,Power_Crescendo,Thorn_Shackles,Penny_Pincher,14,1,4,7,9429,63023
260314,와호,46706668,31,8,Shoichi,Dagger,Mount_Slicer,Cardinal_Robes,Imperial_Crown,Pharaoh's_Artifact,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Unwavering_Mentality,Cavalcade,0,0,1,0,5390,40951
3532,Hews,46706668,31,1,Katja,Sniper_Rifle,Andromeda,Ghillie_Suit,GPNVG,Dice_of_Destiny,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,24,10,2,10,27943,62685
5385814,조현주,46687486,31,2,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Mythril_Helm,Burning_Heart,Wild_Walkers,Painkiller,Dine_n'_Dash,Thorn_Shackles,Penny_Pincher,7,1,4,4,11059,40377
5382881,밤진,46687486,31,1,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Viking_Helmet,Centipede's_Pauldron,Wild_Walkers,Painkiller,Dine_n'_Dash,Stopping_Power,R_echarger,21,4,1,12,20631,12274
5127537,414124,46687486,31,4,Abigail,Axe,Scythe,The_Revenant,Astronaut's_Helmet,Corrupting_Touch,Glacial_Shoes,Stopping_Power,Overwatch,Embolden,Cavalcade,3,1,4,1,9764,102271
4953300,CruelTracker,46687486,31,6,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Helm_of_Banneret,Laced_Quiver,Cowboy_Boots,Coin_Toss,Penny_Pincher,Embolden,Cavalcade,7,1,3,3,7766,19431
4804363,Lemonaty,46687486,31,7,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Helm_of_Banneret,Centipede's_Pauldron,Tachyon_Brace,Painkiller,Dine_n'_Dash,Stopping_Power,R_echarger,8,1,3,5,9106,24601
4796442,252525,46687486,31,1,Vanya,Arcana,The_Death_-_Dawn,Holy_Orders,Sultan's_Turban,Tindalos_Monarch,Killer_Heels,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,21,2,2,12,22842,93915
4761850,팀원탓안하고겜함,46687486,31,5,Katja,Sniper_Rifle,Polaris,Specter,Laurel_Wreath,Dice_of_Destiny,Alexander,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,7,0,3,5,16408,55436
4356120,겨이즈헤드랑이,46687486,31,4,Markus,Axe,Axe_of_Pangu,Crusader_Armor,Commander_Headset,Smash_Totem,Steel_Knee_Pads,Coin_Toss,Penny_Pincher,Embolden,Cavalcade,3,1,4,2,9865,33635
3349488,동그리너구리,46687486,31,3,Jan,Glove,Obsidian_Jitte,Holy_Orders,Racing_Helmet,Bloodripper,Wild_Walkers,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,14,4,1,8,20038,90177
3083668,비유,46687486,31,6,Hart,Guitar,The_Wall,Specter,Cowboy_Hat,Dice_of_Destiny,Eldian_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,7,2,3,4,9237,41952
2877385,쇼우로쇼부,46687486,31,5,Xiukai,Spear,Highlander_Dirk,Guardian_Suit,Mohawk_Headgear,Solar_System_Miniature,Tachyon_Brace,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,7,1,3,5,6859,38447
2009903,TempestinGlow,46687486,31,3,Jenny,Pistol,Altair,Holy_Orders,Racing_Helmet,Tellurian_Timepiece,Blade_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,14,8,3,4,24877,71177
1345159,나비로,46687486,31,4,Hyejin,Bow,Mystic_Jade_Charm,Commander's_Armor,Cyberstalker,Tindalos_Band,Wild_Walkers,Stopping_Power,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,3,1,6,0,13454,31640
1266832,시공좋아99,46687486,31,3,Mai,Whip,Sword_of_Scales,Blazing_Dress,Commander_Headset,Solar_System_Miniature,Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,14,2,2,10,9384,45318
749698,쪼랭이,46687486,31,6,Yumin,Arcana,The_Empress,Couturier,Imperial_Burgonet,Tindalos_Monarch,Legs_of_Steel,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,7,4,2,3,13250,32019
746760,공백헐,46687486,31,2,Vanya,Arcana,The_Empress,Commander's_Armor,Fencing_Mask,Tindalos_Monarch,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,7,3,5,2,17756,60386
708185,빨리땡겨,46687486,31,1,Aya,Pistol,Hellfire_-_Crimson,Beautiful_Garment,Legatus,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,21,15,2,4,40243,106088
300430,banzaiattck,46687486,31,5,Isaac,Tonfa,Mantis_Tonfa,Beautiful_Garment,Crusader_Helmet,Smart_Band,EOD_Boots,Embolden,Dine_n'_Dash,Stopping_Power,Overwatch,7,6,2,1,12967,45518
257861,달달한버터칩,46687486,31,2,Arda,Arcana,The_Moon,Blood_Cloak,Imperial_Burgonet,Tindalos_Monarch,Delta_Red,Open_Wounds,R_echarger,Contempt_for_the_Weak,Anima_Reaper,7,3,6,0,11345,71687
239294,IlllIIllI,46687486,31,7,Nadine,Bow,Argyrotoxus,Holy_Orders,Racing_Helmet,Sports_Watch,Glacial_Shoes,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,8,4,2,3,9944,56674
161524,더덕이장님,46687486,31,7,Leon,Glove,Frost_Petal_Hand,Holy_Orders,Racing_Helmet,Sports_Watch,Tachyon_Brace,Painkiller,Cavalcade,Circular_System,Overwatch,8,3,3,4,6610,31671
5289071,허위적인과,46722296,0,2,Nicky,Glove,Iron_Fist,Ghost_Bride's_Dress,Eyeshield,Lunar_Embrace,Wild_Walkers,,,,,0,5,4,10,18067,8443
5288816,YSJ27,46722296,0,2,Rozzi,Pistol,High_Noon_-_Crimson,Burgundy_47,Legatus,Dice_of_Destiny,Eldian_Boots,,,Celerity_III,Vigor_III,0,4,6,9,16084,17069
3640695,kai375,46722296,0,1,Jackie,Dagger,Scarlet_Dagger_-_Crimson,Burgundy_47,Smart_Glasses,Mythril_Quiver,Racing_Boots,,,Vigor_III,Cooldown_Reduction_Ill,0,1,8,7,17466,12599
3513997,한수영과연애일기,46722296,0,2,Aiden,Two-handed_Sword,Dáinsleif_-_Crimson,Tactical_Armor,Elysian_Halo,Bloodripper,Red_Shoes,,,,,0,7,5,6,17739,11147
3234658,끠룡이,46722296,0,2,Katja,Sniper_Rifle,Widow_Maker_-_Crimson,Tactical_Armor,Legatus,Dice_of_Destiny,Eldian_Boots,,,Spot_Weakness_II,Celerity_I,0,5,4,13,27289,11582
1112878,심초,46722296,0,1,Piolo,Nunchaku,Geryon,Couturier,Cyberstalker,Nightmare_Nails,Killer_Heels,,,,,0,5,4,9,12304,12158
812367,컴뱃에피네프린,46722296,0,1,Hyejin,Bow,Failnaught_-_Dawn,Doctor's_Gown,Persona,Dragon_Scale,Killer_Heels,,,Cooldown_Reduction_I,,0,5,2,6,19329,19742
533598,반반이,46722296,0,1,Shoichi,Dagger,Scarlet_Dagger_-_Dawn,Bikini,Persona,Necronomicon,Killer_Heels,,,Omnipotence,Dulled_Blades,0,8,7,8,27286,24562
5460611,エヴァ,46781094,0,2,Eva,Throw,Imugi's_Pearl,Couturier,The_Dragon’s_Fury,Pharaoh's_Artifact,Iron_Maiden,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,17,1,1,10,11054,118047
5428430,欠凿爱音,46781094,0,6,Zahir,Throw,Incendiary_Bomb,Couturier,Imperial_Crown,Corrupting_Touch,Straitjacket_Sneakers,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,1,0,5,0,4768,38936
5116737,memory741025,46781094,0,3,Arda,Arcana,The_Hierophant,Blood_Cloak,Persona,Tindalos_Monarch,Legs_of_Steel,Thorn_Shackles,Penny_Pincher,Open_Wounds,R_echarger,11,2,5,8,12916,80427
4235545,치약,46781094,0,7,Hisui,Two-handed_Sword,Monohoshizao,Áo_Dài,Welding_Helmet,Plasma_Arc,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,4,3,5,0,8366,11201
3544944,les02,46781094,0,5,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Phantom_Jacket,Commander_Headset,Helix,Feather_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,9,1,1,4,8927,27054
2998143,늑대와미상가,46781094,0,3,Rio,Bow,Failnaught_-_Crimson,Ghillie_Suit,Legatus,Radar,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,11,7,2,2,19364,120978
2867214,혜련,46781094,0,4,Shoichi,Dagger,Eclipse,Couturier,Persona,Corrupting_Touch,Straitjacket_Sneakers,Frenzy,Endorphin,Unwavering_Mentality,Cavalcade,8,2,5,4,13447,55411
2491453,伊安,46781094,0,2,Ly Anh,Dagger,Fragarach,Shooting_Star_Jacket,Bunny_Hat,Helix,Mythril_Boots,Frenzy,Carnivore,Painkiller,Dine_n'_Dash,17,7,1,5,19751,93455
2119596,Rimesrea,46781094,0,6,Hisui,Two-handed_Sword,Monohoshizao,Áo_Dài,Cowboy_Hat,Laced_Quiver,Maverick_Runner,Frenzy,Anima_Reaper,Painkiller,Cavalcade,1,0,3,0,6875,50431
1763407,Ranko,46781094,0,7,Lenore,Guitar,Stairway_to_Heaven,Covert_Agent_Uniform,Imperial_Crown,Dragon_Scale,Delta_Red,Stopping_Power,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,4,1,4,2,11077,24667
1291219,Twitch相澤,46781094,0,5,Hisui,Two-handed_Sword,Aurora_Longsword,Áo_Dài,Welding_Helmet,Auto-arms,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,9,4,1,0,8219,89052
1236197,bbq010,46781094,0,1,Jan,Glove,Obsidian_Jitte,Queen_of_Hearts,Sultan's_Turban,Pharaoh's_Artifact,Killer_Heels,Stopping_Power,Power_Crescendo,Thorn_Shackles,Penny_Pincher,14,6,2,3,19626,134455
862133,연기,46781094,0,6,Laura,Whip,Plasma_Whip,Kabana,Cyberstalker,Sports_Watch,Glacial_Shoes,Unwavering_Mentality,Cavalcade,Coin_Toss,Penny_Pincher,1,1,4,0,7449,32884
